Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
snOPYdb	Mus_musculus300745	SNORA70 (U70)	sequence	LN872540	
snOPYdb	Mus_musculus300746	SNORD23	sequence	LN872824	
snOPYdb	Mus_musculus300747	SNORA40 (ACA40)	sequence	LN872436	
snOPYdb	Mus_musculus300748	SNORD88	sequence	LN872909	
snOPYdb	Mus_musculus300749	SNORD88	sequence	LN872910	
snOPYdb	Mus_musculus300750	SNORD88	sequence	LN872911	
snOPYdb	Mus_musculus300751	SNORD88	sequence	LN872912	
snOPYdb	Mus_musculus300752	SNORD35	sequence	LN872839	
snOPYdb	Mus_musculus300753	SNORD35	sequence	LN872838	
snOPYdb	Mus_musculus300754	SNORD34	sequence	LN872837	
snOPYdb	Mus_musculus300755	snoZ195	sequence	LN872934	
snOPYdb	Mus_musculus300756	SNORD32	sequence	LN872836	
snOPYdb	Mus_musculus300757	SNORA70 (U70)	sequence	LN872541	
snOPYdb	Mus_musculus300758	SNORA32 (ACA32)	sequence	LN872395	
snOPYdb	Mus_musculus300759	SNORD15	sequence	LN872811	
snOPYdb	Mus_musculus300760	SNORD15	sequence	LN872812	
snOPYdb	Mus_musculus300761	SNORA3 (ACA3)	sequence	LN872387	
snOPYdb	Mus_musculus300762	SNORA3 (ACA3)	sequence	LN872388	
snOPYdb	Mus_musculus300763	SNORA13 (ACA13)	sequence	LN871977	
snOPYdb	Mus_musculus300764	SNORA23 (ACA23)	sequence	LN872356	
snOPYdb	Mus_musculus300765	SNORA24 (ACA24)	sequence	LN872357	
snOPYdb	Mus_musculus300766	SNORA17 (ACA17)	sequence	LN871989	
snOPYdb	Mus_musculus300767	SNORA30 (ACA30)	sequence	LN872390	
snOPYdb	Mus_musculus300768	SNORA52 (ACA52)	sequence	LN872482	
snOPYdb	Mus_musculus300769	SNORA54 (ACA54)	sequence	LN872484	
snOPYdb	Mus_musculus300770	SNORA17 (ACA17)	sequence	LN871983	
snOPYdb	Mus_musculus300771	SNORD21	sequence	LN872822	
snOPYdb	Mus_musculus300772	SNORA66 (U66)	sequence	LN872522	
snOPYdb	Mus_musculus300773	SNORA66 (U66)	sequence	LN872523	
snOPYdb	Mus_musculus300774	SNORA70 (U70)	sequence	LN872565	
snOPYdb	Mus_musculus300775	SNORA49 (ACA49)	sequence	LN872468	
snOPYdb	Mus_musculus300776	SNORA42 (ACA42)	sequence	LN872453	
snOPYdb	Mus_musculus300778	SNORD102	sequence	LN872618	
snOPYdb	Mus_musculus300779	SNORA27 (ACA27)	sequence	LN872378	
snOPYdb	Mus_musculus300780	SNORA64	sequence	LN872513	
snOPYdb	Mus_musculus300781	SNORA33 (ACA33)	sequence	LN872411	
snOPYdb	Mus_musculus300782	SNORD70	sequence	LN872889	
snOPYdb	Mus_musculus300783	SNORD70	sequence	LN872890	
snOPYdb	Mus_musculus300784	SNORD51	sequence	LN872864	
snOPYdb	Mus_musculus300785	SNORA41 (ACA41)	sequence	LN872437	
snOPYdb	Mus_musculus300786	SNORA26 (HBI-6)	sequence	LN872376	
snOPYdb	Mus_musculus300787	SNORA26 (HBI-6)	sequence	LN872377	
snOPYdb	Mus_musculus300788	SNORA75 (U23)	sequence	LN872601	
snOPYdb	Mus_musculus300789	SNORD20	sequence	LN872821	
snOPYdb	Mus_musculus300790	SNORD82	sequence	LN872901	
snOPYdb	Mus_musculus300791	SNORA17 (ACA17)	sequence	LN871988	
snOPYdb	Mus_musculus300792	snoU6-53	sequence	LN872931	
snOPYdb	Mus_musculus300793	SNORA61	sequence	LN872503	
snOPYdb	Mus_musculus300794	SNORA4 (ACA4)	sequence	LN872428	
snOPYdb	Mus_musculus300795	SNORD74	sequence	LN872895	
snOPYdb	Mus_musculus300796	SNORD75	sequence	LN872896	
snOPYdb	Mus_musculus300797	SNORD24	sequence	LN872826	
snOPYdb	Mus_musculus300798	SNORA17	sequence	LN871984	
snOPYdb	Mus_musculus300799	SNORA36 (ACA36)	sequence	LN872417	
snOPYdb	Mus_musculus300800	SNORA19 (ACA19)	sequence	LN872338	
snOPYdb	Mus_musculus300801	SNORA42 (ACA42)	sequence	LN872440	
snOPYdb	Mus_musculus300802	SNORA12 (U108)	sequence	LN871976	
snOPYdb	Mus_musculus300803	SNORA32 (ACA32)	sequence	LN872407	
snOPYdb	Mus_musculus300804	SNORA19 (ACA19)	sequence	LN872339	
snOPYdb	Mus_musculus300805	SNORA3 (ACA3)	sequence	LN872384	
snOPYdb	Mus_musculus300806	SNORA42 (ACA42)	sequence	LN872443	
snOPYdb	Mus_musculus300807	SNORA68 (U68)	sequence	LN872533	
snOPYdb	Mus_musculus300808	SNORD41	sequence	LN872847	
snOPYdb	Mus_musculus300809	SNORA46 (ACA46)	sequence	LN872465	
snOPYdb	Mus_musculus300810	SNORA50 (ACA50)	sequence	LN872474	
snOPYdb	Mus_musculus300811	SNORA75 (U23)	sequence	LN872599	
snOPYdb	Mus_musculus300812	SNORD71	sequence	LN872891	
snOPYdb	Mus_musculus300813	SNORD111	sequence	LN872623	
snOPYdb	Mus_musculus300814	SNORD111	sequence	LN872624	
snOPYdb	Mus_musculus300815	SNORA57 (U99)	sequence	LN872493	
snOPYdb	Mus_musculus300816	snoMBII-202	sequence	LN871971	
snOPYdb	Mus_musculus300817	SNORA14 (ACA14b)	sequence	LN871980	
snOPYdb	Mus_musculus300818	SNORD69	sequence	LN872887	
snOPYdb	Mus_musculus300819	SNORD19	sequence	LN872819	
snOPYdb	Mus_musculus300820	SNORD19	sequence	LN872820	
snOPYdb	Mus_musculus300821	SNORA74 (U19-2)	sequence	LN872598	
snOPYdb	Mus_musculus300822	snoU6-53	sequence	LN872930	
snOPYdb	Mus_musculus300823	SNORA26 (HBI-6)	sequence	LN872373	
snOPYdb	Mus_musculus300824	SNORA36 (ACA36)	sequence	LN872414	
snOPYdb	Mus_musculus300825	SNORA31 (ACA31)	sequence	LN872392	
snOPYdb	Mus_musculus300826	SNORA5 (ACA5)	sequence	LN872470	
snOPYdb	Mus_musculus300827	SNORA17 (ACA17)	sequence	LN871993	
snOPYdb	Mus_musculus300828	SNORA36 (ACA36)	sequence	LN872419	
snOPYdb	Mus_musculus300829	SNORA69 (U69)	sequence	LN872536	
snOPYdb	Mus_musculus300830	SNORA67 (U67)	sequence	LN872524	
snOPYdb	Mus_musculus300831	SNORA17	sequence	LN872329	
snOPYdb	Mus_musculus300832	SNORD61	sequence	LN872878	
snOPYdb	Mus_musculus300833	SNORA70 (U70)	sequence	LN872568	
snOPYdb	Mus_musculus300834	SNORA72 (U72)	sequence	LN872586	
snOPYdb	Mus_musculus300835	SNORA35 (HBI-36)	sequence	LN872413	
snOPYdb	Mus_musculus300836	SNORA11	sequence	LN871975	
snOPYdb	Mus_musculus300837	SNORA17	sequence	LN872330	
snOPYdb	Mus_musculus300838	SNORA17	sequence	LN872331	
snOPYdb	Mus_musculus300839	SNORA70 (U70G)	sequence	LN872566	
snOPYdb	Mus_musculus300840	SNORA36 (ACA36)	sequence	LN872418	
snOPYdb	Mus_musculus300841	SNORA36 (ACA36)	sequence	LN872420	
snOPYdb	Mus_musculus300842	SNORA33 (ACA33)	sequence	LN872412	
snOPYdb	Mus_musculus300843	SNORD100	sequence	LN872616	
snOPYdb	Mus_musculus300844	SNORD101	sequence	LN872617	
snOPYdb	Mus_musculus300845	SNORD98	sequence	LN872925	
snOPYdb	Mus_musculus300846	SNORD37	sequence	LN872843	
snOPYdb	Mus_musculus300847	SNORA53 (ACA53)	sequence	LN872483	
snOPYdb	Mus_musculus300848	SNORA79 (ACA65)	sequence	LN872609	
snOPYdb	Mus_musculus300849	SNORA38 (ACA38)	sequence	LN872427	
snOPYdb	Mus_musculus300850	SNORA4	sequence	LN872432	
snOPYdb	Mus_musculus300851	SNORD59	sequence	LN872876	
snOPYdb	Mus_musculus300852	SNORD72	sequence	LN872892	
snOPYdb	Mus_musculus300853	SNORA17	sequence	LN871986	
snOPYdb	Mus_musculus300854	SNORA72 (U72)	sequence	LN872585	
snOPYdb	Mus_musculus300855	SNORA17	sequence	LN872334	
snOPYdb	Mus_musculus300856	SNORA11 (U107)	sequence	LN871973	
snOPYdb	Mus_musculus300857	snoU83B	sequence	LN872932	
snOPYdb	Mus_musculus300858	SNORD43	sequence	LN872850	
snOPYdb	Mus_musculus300859	SNORA2 (ACA2a)	sequence	LN872341	
snOPYdb	Mus_musculus300860	SNORA2 (ACA2a)	sequence	LN872342	
snOPYdb	Mus_musculus300861	SNORA73 (U17b)	sequence	LN872588	
snOPYdb	Mus_musculus300862	SNORA55 (ACA55)	sequence	LN872485	
snOPYdb	Mus_musculus300863	SNORA24 (ACA24)	sequence	LN872359	
snOPYdb	Mus_musculus300864	SNORA2 (ACA2a)	sequence	LN872343	
snOPYdb	Mus_musculus300865	SNORA25 (ACA25)	sequence	LN872367	
snOPYdb	Mus_musculus300866	SNORA25 (ACA25)	sequence	LN872366	
snOPYdb	Mus_musculus300867	SNORA42 (ACA42)	sequence	LN872441	
snOPYdb	Mus_musculus300869	SNORA68 (U68)	sequence	LN872534	
snOPYdb	Mus_musculus300870	SNORA17	sequence	LN872333	
snOPYdb	Mus_musculus300872	SNORA77 (ACA63)	sequence	LN872605	
snOPYdb	Mus_musculus300873	SNORD66	sequence	LN872885	
snOPYdb	Mus_musculus300874	SNORA63 (E3)	sequence	LN872507	
snOPYdb	Mus_musculus300875	SNORA63 (E3)	sequence	LN872508	
snOPYdb	Mus_musculus300876	SNORA4 (ACA4)	sequence	LN872429	
snOPYdb	Mus_musculus300877	SNORA17 (ACA17)	sequence	LN871995	
snOPYdb	Mus_musculus300878	SNORA79 (ACA65)	sequence	LN872606	
snOPYdb	Mus_musculus300879	SNORA38 (ACA38)	sequence	LN872423	
snOPYdb	Mus_musculus300880	SNORA17 (ACA17)	sequence	LN871992	
snOPYdb	Mus_musculus300881	SNORA70 (U70)	sequence	LN872567	
snOPYdb	Mus_musculus300882	SNORA2 (ACA2a)	sequence	LN872350	
snOPYdb	Mus_musculus300883	SNORA24 (ACA24)	sequence	LN872358	
snOPYdb	Mus_musculus300884	snoU2-30	sequence	LN872929	
snOPYdb	Mus_musculus300886	SNORD105	sequence	LN872621	
snOPYdb	Mus_musculus300887	SNORD14	sequence	LN872807	
snOPYdb	Mus_musculus300888	SNORD14	sequence	LN872808	
snOPYdb	Mus_musculus300889	SNORD14	sequence	LN872809	
snOPYdb	Mus_musculus300890	SNORD18	sequence	LN872816	
snOPYdb	Mus_musculus300891	SNORD16	sequence	LN872813	
snOPYdb	Mus_musculus300892	SNORD18	sequence	LN872817	
snOPYdb	Mus_musculus300893	SNORD16	sequence	LN872814	
snOPYdb	Mus_musculus300894	SNORD18	sequence	LN872818	
snOPYdb	Mus_musculus300895	SNORD50	sequence	LN872859	
snOPYdb	Mus_musculus300896	SNORD50	sequence	LN872860	
snOPYdb	Mus_musculus300897	SNORA61	sequence	LN872496	
snOPYdb	Mus_musculus300898	SNORA62 (E2)	sequence	LN872505	
snOPYdb	Mus_musculus300899	SNORA73 (U17b)	sequence	LN872596	
snOPYdb	Mus_musculus300900	SNORA62 (E2)	sequence	LN872506	
snOPYdb	Mus_musculus300901	SNORA69 (U69)	sequence	LN872535	
snOPYdb	Mus_musculus300902	SNORA32 (ACA32)	sequence	LN872406	
snOPYdb	Mus_musculus300903	SNORD73	sequence	LN872893	
snOPYdb	Mus_musculus300904	SNORD73	sequence	LN872894	
snOPYdb	Mus_musculus300905	SNORA58 (ACA58)	sequence	LN872495	
snOPYdb	Mus_musculus300906	SNORA41 (ACA41)	sequence	LN872439	
snOPYdb	Mus_musculus300907	SNORD62	sequence	LN872881	
snOPYdb	Mus_musculus300908	SNORA5 (ACA5)	sequence	LN872471	
snOPYdb	Mus_musculus300909	SNORD45	sequence	LN872852	
snOPYdb	Mus_musculus300910	SNORD45	sequence	LN872853	
snOPYdb	Mus_musculus300911	SNORA17	sequence	LN872328	
snOPYdb	Mus_musculus300912	SNORA29 (ACA29)	sequence	LN872383	
snOPYdb	Mus_musculus300913	SNORA20 (ACA20)	sequence	LN872352	
snOPYdb	Mus_musculus300914	SNORA64 (U64)	sequence	LN872514	
snOPYdb	Mus_musculus300915	SNORA38 (ACA38)	sequence	LN872422	
snOPYdb	Mus_musculus300916	SNORD83	sequence	LN872902	
snOPYdb	Mus_musculus300917	SNORD83	sequence	LN872903	
snOPYdb	Mus_musculus300918	SNORD92	sequence	LN872917	
snOPYdb	Mus_musculus300919	SNORD53	sequence	LN872867	
snOPYdb	Mus_musculus300920	SNORD53	sequence	LN872868	
snOPYdb	Mus_musculus300921	SNORA32 (ACA32)	sequence	LN872405	
snOPYdb	Mus_musculus300922	SNORA42 (ACA42)	sequence	LN872452	
snOPYdb	Mus_musculus300923	SNORA21 (ACA21)	sequence	LN872353	
snOPYdb	Mus_musculus300924	SNORA26 (HBI-6)	sequence	LN872374	
snOPYdb	Mus_musculus300925	SNORA79 (ACA65)	sequence	LN872607	
snOPYdb	Mus_musculus300926	SNORA28 (ACA28)	sequence	LN872379	
snOPYdb	Mus_musculus300927	SNORA5 (ACA5)	sequence	LN872472	
snOPYdb	Mus_musculus300928	SNORA5 (ACA5)	sequence	LN872473	
snOPYdb	Mus_musculus300929	SNORA24 (ACA24)	sequence	LN872365	
snOPYdb	Mus_musculus300930	SNORD95	sequence	LN872921	
snOPYdb	Mus_musculus300931	SNORD96	sequence	LN872924	
snOPYdb	Mus_musculus300932	SNORD95	sequence	LN872922	
snOPYdb	Mus_musculus300933	SNORA29 (ACA29)	sequence	LN872381	
snOPYdb	Mus_musculus300934	SNORA67 (U67)	sequence	LN872525	
snOPYdb	Mus_musculus300935	SNORD91	sequence	LN872915	
snOPYdb	Mus_musculus300936	SNORD91	sequence	LN872916	
snOPYdb	Mus_musculus300937	SNORD42	sequence	LN872848	
snOPYdb	Mus_musculus300938	snoZ17	sequence	LN872933	
snOPYdb	Mus_musculus300939	SNORD42	sequence	LN872849	
snOPYdb	Mus_musculus300944	SNORA21 (ACA21)	sequence	LN872355	
snOPYdb	Mus_musculus300945	SNORA32 (ACA32)	sequence	LN872408	
snOPYdb	Mus_musculus300946	snR38-1	sequence	LN872937	
snOPYdb	Mus_musculus300947	snR38-2	sequence	LN872938	
snOPYdb	Mus_musculus300948	snR38-3	sequence	LN872939	
snOPYdb	Mus_musculus300949	SNORA17	sequence	LN871990	
snOPYdb	Mus_musculus300950	SNORA36 (ACA36)	sequence	LN872416	
snOPYdb	Mus_musculus300951	SNORA42 (ACA42)	sequence	LN872442	
snOPYdb	Mus_musculus300952	SNORA17 (ACA17)	sequence	LN871987	
snOPYdb	Mus_musculus300953	SNORA17	sequence	LN872327	
snOPYdb	Mus_musculus300954	SNORD38	sequence	LN872845	
snOPYdb	Mus_musculus300955	SNORD38	sequence	LN872846	
snOPYdb	Mus_musculus300956	SNORD46	sequence	LN872854	
snOPYdb	Mus_musculus300957	SNORD55	sequence	LN872869	
snOPYdb	Mus_musculus300958	SNORA18 (ACA18)	sequence	LN872337	
snOPYdb	Mus_musculus300959	SNORA55 (ACA55)	sequence	LN872490	
snOPYdb	Mus_musculus300960	SNORA55 (ACA55)	sequence	LN872491	
snOPYdb	Mus_musculus300961	SNORD85	sequence	LN872904	
snOPYdb	Mus_musculus300962	SNORD103	sequence	LN872619	
snOPYdb	Mus_musculus300963	SNORD103	sequence	LN872620	
snOPYdb	Mus_musculus300964	SNORA17 (ACA17)	sequence	LN871985	
snOPYdb	Mus_musculus300965	SNORA32	sequence	LN872393	
snOPYdb	Mus_musculus300966	SNORD24	sequence	LN872827	
snOPYdb	Mus_musculus300967	SNORD36	sequence	LN872840	
snOPYdb	Mus_musculus300968	SNORD36	sequence	LN872841	
snOPYdb	Mus_musculus300969	SNORD36	sequence	LN872842	
snOPYdb	Mus_musculus300970	SNORD62	sequence	LN872879	
snOPYdb	Mus_musculus300971	SNORD62	sequence	LN872880	
snOPYdb	Mus_musculus300972	SNORA8 (ACA8)	sequence	LN872610	
snOPYdb	Mus_musculus300973	SNORA65 (U65)	sequence	LN872520	
snOPYdb	Mus_musculus300974	SNORD90	sequence	LN872914	
snOPYdb	Mus_musculus300975	SNORA17 (ACA17)	sequence	LN871994	
snOPYdb	Mus_musculus300976	SNORD67	sequence	LN872886	
snOPYdb	Mus_musculus300977	SNORA11 (U107)	sequence	LN871974	
snOPYdb	Mus_musculus300979	SNORA25 (ACA25)	sequence	LN872368	
snOPYdb	Mus_musculus300980	SNORD110	sequence	LN872622	
snOPYdb	Mus_musculus300981	SNORA51 (ACA51)	sequence	LN872480	
snOPYdb	Mus_musculus300982	SNORD56	sequence	LN872870	
snOPYdb	Mus_musculus300983	SNORD57	sequence	LN872871	
snOPYdb	Mus_musculus300984	SNORA70 (U70)	sequence	LN872569	
snOPYdb	Mus_musculus300985	SNORD17	sequence	LN872815	
snOPYdb	Mus_musculus300986	SNORA71 (U71c)	sequence	LN872570	
snOPYdb	Mus_musculus300987	SNORA71 (U71b)	sequence	LN872571	
snOPYdb	Mus_musculus300988	SNORD12	sequence	LN872803	
snOPYdb	Mus_musculus300989	SNORD12	sequence	LN872804	
snOPYdb	Mus_musculus300990	SNORD12	sequence	LN872805	
snOPYdb	Saccharomyces_cerevisiae300000	snR64	sequence	LN809854	
snOPYdb	Saccharomyces_cerevisiae300001	snR85	sequence	LN809876	
snOPYdb	Saccharomyces_cerevisiae300002	snR84	sequence	LN809875	
snOPYdb	Saccharomyces_cerevisiae300003	snR79	sequence	LN809869	
snOPYdb	Saccharomyces_cerevisiae300004	snR60	sequence	LN809850	
snOPYdb	Saccharomyces_cerevisiae300005	snR43	sequence	LN809832	
snOPYdb	Saccharomyces_cerevisiae300006	snR32	sequence	LN809819	
snOPYdb	Saccharomyces_cerevisiae300007	snR81	sequence	LN809872	
snOPYdb	Saccharomyces_cerevisiae300008	snR4	sequence	LN809828	
snOPYdb	Saccharomyces_cerevisiae300009	snR36	sequence	LN809823	
snOPYdb	Saccharomyces_cerevisiae300010	snR49	sequence	LN809838	
snOPYdb	Saccharomyces_cerevisiae300011	snR78	sequence	LN809868	
snOPYdb	Saccharomyces_cerevisiae300012	snR77	sequence	LN809867	
snOPYdb	Saccharomyces_cerevisiae300013	snR76	sequence	LN809866	
snOPYdb	Saccharomyces_cerevisiae300014	snR75	sequence	LN809865	
snOPYdb	Saccharomyces_cerevisiae300015	snR74	sequence	LN809864	
snOPYdb	Saccharomyces_cerevisiae300016	snR73	sequence	LN809863	
snOPYdb	Saccharomyces_cerevisiae300017	snR72	sequence	LN809862	
snOPYdb	Saccharomyces_cerevisiae300018	snR48	sequence	LN809837	
snOPYdb	Saccharomyces_cerevisiae300019	snR65	sequence	LN809855	
snOPYdb	Saccharomyces_cerevisiae300020	snR82	sequence	LN809873	
snOPYdb	Saccharomyces_cerevisiae300021	snR189	sequence	LN809813	
snOPYdb	Saccharomyces_cerevisiae300022	snR42	sequence	LN809831	
snOPYdb	Saccharomyces_cerevisiae300023	snR10	sequence	LN809809	
snOPYdb	Saccharomyces_cerevisiae300024	snR58	sequence	LN809848	
snOPYdb	Saccharomyces_cerevisiae300025	snR61	sequence	LN809851	
snOPYdb	Saccharomyces_cerevisiae300026	snR55	sequence	LN809845	
snOPYdb	Saccharomyces_cerevisiae300027	snR57	sequence	LN809847	
snOPYdb	Saccharomyces_cerevisiae300028	snR80	sequence	LN809871	
snOPYdb	Saccharomyces_cerevisiae300029	snR39b	sequence	LN809827	
snOPYdb	Saccharomyces_cerevisiae300030	snR71	sequence	LN809861	
snOPYdb	Saccharomyces_cerevisiae300031	snR86	sequence	LN809877	
snOPYdb	Saccharomyces_cerevisiae300032	snR68	sequence	LN809858	
snOPYdb	Saccharomyces_cerevisiae300033	snR67	sequence	LN809857	
snOPYdb	Saccharomyces_cerevisiae300034	snR53	sequence	LN809843	
snOPYdb	Saccharomyces_cerevisiae300035	snR37	sequence	LN809824	
snOPYdb	Saccharomyces_cerevisiae300036	snR69	sequence	LN809859	
snOPYdb	Saccharomyces_cerevisiae300037	snR31	sequence	LN809818	
snOPYdb	Saccharomyces_cerevisiae300038	snR83	sequence	LN809874	
snOPYdb	Saccharomyces_cerevisiae300039	snR47	sequence	LN809836	
snOPYdb	Saccharomyces_cerevisiae300040	snR3	sequence	LN809816	
snOPYdb	Saccharomyces_cerevisiae300041	snR34	sequence	LN809821	
snOPYdb	Saccharomyces_cerevisiae300042	snR8	sequence	LN809870	
snOPYdb	Saccharomyces_cerevisiae300043	snR33	sequence	LN809820	
snOPYdb	Saccharomyces_cerevisiae300044	snR30	sequence	LN809817	
snOPYdb	Saccharomyces_cerevisiae300045	snR50	sequence	LN809840	
snOPYdb	Saccharomyces_cerevisiae300046	snR56	sequence	LN809846	
snOPYdb	Saccharomyces_cerevisiae300047	snR11	sequence	LN809810	
snOPYdb	Saccharomyces_cerevisiae300048	snR161	sequence	LN809812	
snOPYdb	Saccharomyces_cerevisiae300050	snR52	sequence	LN809842	
snOPYdb	Saccharomyces_cerevisiae300051	snR13	sequence	LN809811	
snOPYdb	Saccharomyces_cerevisiae300052	snR63	sequence	LN809853	
snOPYdb	Saccharomyces_cerevisiae300053	U14	sequence	LN809880	
snOPYdb	Saccharomyces_cerevisiae300054	snR190	sequence	LN809814	
snOPYdb	Saccharomyces_cerevisiae300055	snR40	sequence	LN809829	
snOPYdb	Saccharomyces_cerevisiae300056	snR87	sequence	LN809878	
snOPYdb	Saccharomyces_cerevisiae300057	snR51	sequence	LN809841	
snOPYdb	Saccharomyces_cerevisiae300058	snR70	sequence	LN809860	
snOPYdb	Saccharomyces_cerevisiae300059	snR41	sequence	LN809830	
snOPYdb	Saccharomyces_cerevisiae300060	MRP	sequence	LN809808	
snOPYdb	Saccharomyces_cerevisiae300061	snR66	sequence	LN809856	
snOPYdb	Saccharomyces_cerevisiae300062	snR46	sequence	LN809835	
snOPYdb	Saccharomyces_cerevisiae300063	snR35	sequence	LN809822	
snOPYdb	Saccharomyces_cerevisiae300064	snR5	sequence	LN809839	
snOPYdb	Saccharomyces_cerevisiae300065	snR9	sequence	LN809879	
snOPYdb	Saccharomyces_cerevisiae300066	snR62	sequence	LN809852	
snOPYdb	Saccharomyces_cerevisiae300067	U18	sequence	LN809881	
snOPYdb	Saccharomyces_cerevisiae300068	snR39	sequence	LN809826	
snOPYdb	Saccharomyces_cerevisiae300069	snR38	sequence	LN809825	
snOPYdb	Saccharomyces_cerevisiae300070	snR44	sequence	LN809833	
snOPYdb	Saccharomyces_cerevisiae300071	snR54	sequence	LN809844	
snOPYdb	Saccharomyces_cerevisiae300072	U24	sequence	LN809882	
snOPYdb	Saccharomyces_cerevisiae300073	snR191	sequence	LN809815	
snOPYdb	Saccharomyces_cerevisiae300074	U3a	sequence	LN809883	
snOPYdb	Saccharomyces_cerevisiae300075	snR59	sequence	LN809849	
snOPYdb	Saccharomyces_cerevisiae300076	snR45	sequence	LN809834	
